,task,dataset,boot_iter,algorithm,scoring,n_trees,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
0,classification,heart,8,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.35818402070708577, n_estimators=25)",1.0,0.8747499999999999,0.042725324630737305,0.0036728382110595703,0.4449359599998388,0.03673348999996051,1.6308832168579102,9.822196650000024
0,classification,heart,8,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=1, n_estimators=25)",0.9014375,0.828,0.04093766212463379,0.011559247970581055,0.4164697900000647,0.11073506000002453,1.621960163116455,9.995540219999839
0,classification,heart,8,HS-RF,AUC,25,10.0,0.997,0.8704999999999999,0.02673196792602539,0.003100872039794922,0.02673384000013357,0.0031015600000046106,0.47527027130126953,0.5063440910000736
0,classification,heart,8,RF,AUC,50,None,1.0,0.8705,0.0296175479888916,0.005610466003417969,0.02961749999985841,0.005611550000139687,,
0,classification,heart,8,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.1591230888572414, n_estimators=50)",1.0,0.896,0.04284310340881348,0.0058307647705078125,0.43719544999999016,0.022834809999949357,2.350013017654419,10.769818419999865
0,classification,heart,8,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=1, n_estimators=50)",0.9191249999999999,0.867,0.040918827056884766,0.006587028503417969,0.42398951000018315,0.06570726000018112,2.329819917678833,10.547297620000109
0,classification,heart,8,HS-RF,AUC,50,10.0,0.996,0.8875,0.05274677276611328,0.0055980682373046875,0.05274839999992764,0.005598990000180493,0.9280929565429688,0.9588349499999822
0,classification,heart,8,RF,AUC,75,None,1.0,0.8865000000000001,0.04443216323852539,0.008280515670776367,0.044432410000126765,0.008282000000008338,,
0,classification,heart,8,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.1442084364587674, n_estimators=75)",1.0,0.895,0.06390142440795898,0.008308172225952148,0.6250285399999029,0.008308840000154305,2.9551117420196533,11.175958479999963
0,classification,heart,8,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=1, n_estimators=75)",0.9310625000000001,0.874,0.05750608444213867,0.007596492767333984,0.5348112799999853,0.013024889999996958,2.887666940689087,10.809044760999996
0,classification,heart,8,HS-RF,AUC,75,25.0,0.9895,0.8885,0.07938861846923828,0.008315563201904297,0.07939051000016661,0.008316440000044167,1.3721046447753906,1.3721260800000437
0,classification,heart,8,RF,AUC,100,None,1.0,0.87925,0.05810189247131348,0.010851860046386719,0.05810322000002088,0.010852920000161248,,
0,classification,heart,8,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.14863130883056808),1.0,0.89875,0.07880258560180664,0.010919332504272461,0.6583615900001405,0.010920270000042365,3.8825840950012207,12.218527349999931
0,classification,heart,8,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=14),1.0,0.8807500000000001,0.0791923999786377,0.010763883590698242,0.6628393200001028,0.010764460000018516,3.6889333724975586,12.204014681000217
0,classification,heart,8,HS-RF,AUC,100,10.0,0.9957499999999999,0.883,0.10696554183959961,0.01136469841003418,0.10704977000000326,0.01136610000003202,1.8284945487976074,1.828285509999887
0,classification,heart,8,RF,AUC,300,None,1.0,0.88325,0.17579889297485352,0.03167581558227539,0.1757719800000359,0.03166203000000678,,
0,classification,heart,8,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.10006736634408042, n_estimators=300)",1.0,0.8875000000000001,0.1926424503326416,0.032903194427490234,0.6988217599998734,0.03290565000020251,9.293678998947144,17.869970230999797
0,classification,heart,8,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=2, n_estimators=300)",0.9436249999999999,0.875,0.18239641189575195,0.03013300895690918,0.6837179399999513,0.030134459999999308,8.980506181716919,17.494392140000173
0,classification,heart,8,HS-RF,AUC,300,1.0,1.0,0.8845000000000001,0.3112962245941162,0.031136751174926758,0.3112912399999459,0.031138489999875674,5.328015327453613,5.328056551000145
0,classification,heart,8,RF,AUC,500,None,1.0,0.8795,0.2820103168487549,0.05165219306945801,0.2820105700000113,0.051654350000035265,,
0,classification,heart,8,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.13818283496529085, n_estimators=500)",1.0,0.8955,0.3039674758911133,0.052869558334350586,0.7872956999999587,0.0528722200001539,15.239990234375,23.278051211000047
0,classification,heart,8,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=1, n_estimators=500)",0.925625,0.861,0.28409671783447266,0.04809856414794922,0.7848833499999728,0.04810072999998738,14.40135908126831,22.49035134199994
0,classification,heart,8,HS-RF,AUC,500,1.0,1.0,0.8845000000000001,0.5128014087677002,0.05176186561584473,0.5127898099999584,0.051762869999947725,8.863970518112183,8.86423759100012
0,classification,heart,9,RF,AUC,10,None,0.9998125,0.8757499999999999,0.006179332733154297,0.0013740062713623047,0.006179260000180875,0.0013747600000897364,,
0,classification,heart,9,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.7686855795772901, n_estimators=10)",1.0,0.88125,0.009833335876464844,0.0017116069793701172,0.09381452000002355,0.016683840000041528,1.2622151374816895,9.813532130000112
0,classification,heart,9,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=6, n_estimators=10)",0.9938750000000001,0.856,0.008934736251831055,0.0016756057739257812,0.09414732999994158,0.018329689999973198,1.2683427333831787,10.148730679999971
0,classification,heart,9,HS-RF,AUC,10,50.0,0.9809999999999999,0.902,0.01129770278930664,0.0013630390167236328,0.01129874999992353,0.0013636400001360016,0.22620701789855957,0.688822459999983
0,classification,heart,9,RF,AUC,25,None,1.0,0.891,0.015044212341308594,0.0036144256591796875,0.01504304999980377,0.0036106600000493927,,
0,classification,heart,9,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.246012682661565, n_estimators=25)",0.9999375,0.9075,0.02200603485107422,0.004022121429443359,0.21874026999989837,0.043995329999916066,1.531489372253418,9.733803200000011
0,classification,heart,9,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=20, n_estimators=25)",1.0,0.8919999999999998,0.03263258934020996,0.003589153289794922,0.3262302999999065,0.026585490000115897,1.6995716094970703,10.541653089999954
0,classification,heart,9,HS-RF,AUC,25,10.0,0.996625,0.9075,0.02768230438232422,0.003171682357788086,0.027678860000150962,0.0031724299999495997,0.48378920555114746,0.4956866400000308
0,classification,heart,9,RF,AUC,50,None,1.0,0.89525,0.030264616012573242,0.005690097808837891,0.030265319999898566,0.005690759999879447,,
0,classification,heart,9,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.14903188708496418, n_estimators=50)",0.9999999999999999,0.89875,0.06899070739746094,0.005807638168334961,0.6502739899999597,0.005809230000068055,2.3176000118255615,10.680142390000128
0,classification,heart,9,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=26, n_estimators=50)",1.0,0.909,0.04368782043457031,0.007324934005737305,0.439752469999803,0.0686073800000031,2.1803956031799316,10.786124740000105
0,classification,heart,9,HS-RF,AUC,50,25.0,0.9931249999999999,0.9055,0.05283808708190918,0.006043672561645508,0.05284016999985397,0.006045019999874057,0.9391419887542725,0.9487600899999507
0,classification,heart,9,RF,AUC,75,None,1.0,0.9067500000000001,0.04456520080566406,0.008423328399658203,0.04457929999989574,0.008424149999882502,,
0,classification,heart,9,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.13477227427914867, n_estimators=75)",1.0,0.8917499999999999,0.061342477798461914,0.008360624313354492,0.4677690700000312,0.008361489999970217,2.9332101345062256,11.316028330000108
0,classification,heart,9,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=19, n_estimators=75)",1.0,0.8985,0.06129813194274902,0.00835561752319336,0.5682205500002055,0.00992826999981844,2.925417423248291,11.388005739999699
0,classification,heart,9,HS-RF,AUC,75,50.0,0.9878750000000001,0.9085,0.08224368095397949,0.008948087692260742,0.08221430999992663,0.008944499999870459,1.3932983875274658,1.393201640999905
0,classification,heart,9,RF,AUC,100,None,1.0,0.9174999999999999,0.06079888343811035,0.011034488677978516,0.060790559999986726,0.011035160000119504,,
0,classification,heart,9,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.15019728788326087),1.0,0.905,0.0865175724029541,0.011306047439575195,0.5040752800000519,0.011306879999665398,3.9063308238983154,12.373319419999916
0,classification,heart,9,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=4),0.9782499999999998,0.9105,0.0802927017211914,0.010710954666137695,0.5171866400000908,0.010711780000292492,3.6119298934936523,12.198080239999854
0,classification,heart,9,HS-RF,AUC,100,25.0,0.993875,0.9105,0.10801434516906738,0.0109100341796875,0.10801588999993328,0.010911070000020118,1.8429603576660156,1.842933059999723
0,classification,heart,9,RF,AUC,300,None,0.9999999999999999,0.9102499999999999,0.17575693130493164,0.032361745834350586,0.1757402110001749,0.03236362999996345,,
0,classification,heart,9,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.19918138154203757, n_estimators=300)",1.0,0.9025,0.20414972305297852,0.03291893005371094,0.7379376999997476,0.03292117999990296,9.280526399612427,17.783414380000067
0,classification,heart,9,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=28, n_estimators=300)",1.0,0.9042499999999999,0.20161795616149902,0.03190970420837402,0.7884309999999459,0.03191049999986717,9.19303297996521,17.80975719099979
0,classification,heart,9,HS-RF,AUC,300,10.0,0.998625,0.9085000000000001,0.32059502601623535,0.03188824653625488,0.32063491999997495,0.03187578000006397,5.464817047119141,5.464474680999956
0,classification,heart,9,RF,AUC,500,None,0.9999999999999999,0.91,0.2947211265563965,0.05415821075439453,0.2946839699998236,0.054145669999797974,,
0,classification,heart,9,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.18731410185695238, n_estimators=500)",1.0,0.91025,0.30815863609313965,0.05315732955932617,0.9030701499996212,0.05315995999990264,15.218892812728882,23.977476451000257
0,classification,heart,9,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=4, n_estimators=500)",0.9801249999999999,0.91,0.2977004051208496,0.05034160614013672,0.774760790000073,0.050343790000169975,14.486198902130127,23.019307002000005
0,classification,heart,9,HS-RF,AUC,500,25.0,0.9932500000000001,0.9065,0.535541296005249,0.05344748497009277,0.5355556300000899,0.0534495900001275,8.955241203308105,8.952560590999838
0,classification,breast-cancer,0,RF,AUC,10,None,0.9925925925925926,0.6854657687991021,0.006355762481689453,0.0014109611511230469,0.006355579999762995,0.0014113699999143137,,
0,classification,breast-cancer,0,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.5953328349056984, n_estimators=10)",0.9948005698005699,0.7017396184062851,0.009270668029785156,0.0017056465148925781,0.10116865000009057,0.016698339999948075,1.2970860004425049,9.766489550000188
0,classification,breast-cancer,0,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=2, n_estimators=10)",0.779985754985755,0.7847923681257014,0.008309125900268555,0.0016369819641113281,0.08415896000042267,0.01586334000012357,1.2472009658813477,10.087057189999996
0,classification,breast-cancer,0,HS-RF,AUC,10,0.1,0.9858262108262108,0.7188552188552189,0.013733625411987305,0.0014553070068359375,0.013735439999891241,0.0014559599999302009,0.24361777305603027,0.48036934999981895
0,classification,breast-cancer,0,RF,AUC,25,None,0.997079772079772,0.7424242424242423,0.014558792114257812,0.003033876419067383,0.014550249999956577,0.0030342200002451136,,
0,classification,breast-cancer,0,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.20144010617862074, n_estimators=25)",0.9975783475783476,0.7250280583613916,0.021983861923217773,0.00407862663269043,0.2346121700002186,0.04069182000012006,1.5346744060516357,9.934219680000297
0,classification,breast-cancer,0,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=1, n_estimators=25)",0.7518518518518519,0.7640291806958474,0.020839691162109375,0.004037141799926758,0.22643872000026022,0.0438682100002552,1.754098653793335,10.42457850000028
0,classification,breast-cancer,0,HS-RF,AUC,25,25.0,0.9420940170940171,0.7536475869809203,0.033742666244506836,0.003269195556640625,0.03374361999976827,0.0032697100000405044,0.5797901153564453,0.7234505699998408
0,classification,breast-cancer,0,RF,AUC,50,None,0.9982193732193732,0.7264309764309764,0.03045368194580078,0.005875349044799805,0.03042881999999736,0.005876109999917389,,
0,classification,breast-cancer,0,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.19771982290499207, n_estimators=50)",0.9982193732193732,0.7460718294051627,0.043202877044677734,0.007261991500854492,0.4471780200001376,0.07277806000001874,2.268836498260498,10.790744229999746
0,classification,breast-cancer,0,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=12, n_estimators=50)",0.9977920227920228,0.7295173961840627,0.045343875885009766,0.005984067916870117,0.343808380000155,0.005984800000078394,2.3000471591949463,10.866703069999858
0,classification,breast-cancer,0,HS-RF,AUC,50,10.0,0.9858262108262109,0.7435465768799101,0.07011198997497559,0.00602412223815918,0.07010888000013438,0.006025140000019746,1.1201117038726807,1.120090160000018
0,classification,breast-cancer,0,RF,AUC,75,None,0.9982193732193733,0.7275533108866441,0.04593467712402344,0.008772134780883789,0.045934679999845685,0.00877262999983941,,
0,classification,breast-cancer,0,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.1333485588234121, n_estimators=75)",0.9982193732193733,0.74354657687991,0.06086444854736328,0.010396480560302734,0.5628306100002192,0.012370809999993071,3.1187455654144287,11.036629039999752
0,classification,breast-cancer,0,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=4, n_estimators=75)",0.8819800569800569,0.7727272727272727,0.05809783935546875,0.007976293563842773,0.5295726600002126,0.017488519999915297,2.936628580093384,11.220194720000109
0,classification,breast-cancer,0,HS-RF,AUC,75,1.0,0.9976495726495727,0.7283950617283951,0.10180187225341797,0.008792400360107422,0.10180457999967985,0.008793280000190862,1.6410386562347412,1.6410535610002626
0,classification,breast-cancer,0,RF,AUC,100,None,0.9982193732193732,0.7051066217732885,0.058476924896240234,0.01118159294128418,0.05847665999999663,0.011182799999915005,,
0,classification,breast-cancer,0,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.14499286679640747),0.9982193732193732,0.7572951739618405,0.07915520668029785,0.01153254508972168,0.6573750200000177,0.011533280000094237,3.6728477478027344,11.79471379000006
0,classification,breast-cancer,0,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=1),0.753917378917379,0.7693602693602694,0.06021237373352051,0.011281728744506836,0.41877500000009604,0.011283529999673192,3.611004114151001,12.232947110000168
0,classification,breast-cancer,0,HS-RF,AUC,100,10.0,0.9801282051282051,0.755331088664422,0.13837099075317383,0.011656761169433594,0.13848279000012553,0.011658400000214897,2.219966173171997,2.2201368699998056
0,classification,breast-cancer,0,RF,AUC,300,None,0.9982193732193733,0.7264309764309763,0.17725777626037598,0.03350114822387695,0.17725131999986843,0.03350315000034243,,
0,classification,breast-cancer,0,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.15368224641880973, n_estimators=300)",0.9982193732193732,0.7471941638608305,0.27193379402160645,0.033617496490478516,0.748269380000238,0.03361893000010241,9.486479759216309,18.041015661000074
0,classification,breast-cancer,0,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=1, n_estimators=300)",0.7517094017094018,0.7948933782267116,0.1935443878173828,0.028986215591430664,0.6206150399998478,0.028981689999909577,8.808847188949585,17.37274883100008
0,classification,breast-cancer,0,HS-RF,AUC,300,1.0,0.9982193732193733,0.7418630751964086,0.4109933376312256,0.034560441970825195,0.41097217999958957,0.034561890000077256,6.396415948867798,6.396175860999847
0,classification,breast-cancer,0,RF,AUC,500,None,0.9982193732193732,0.7295173961840627,0.31555747985839844,0.061193227767944336,0.3155533600001945,0.06119488000013007,,
0,classification,breast-cancer,0,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.1, n_estimators=500)",0.9982193732193732,0.7564534231200898,0.31855034828186035,0.0556943416595459,0.8718622300002608,0.05569233999995049,14.69243597984314,23.56617181699994
0,classification,breast-cancer,0,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=1, n_estimators=500)",0.7465099715099716,0.787317620650954,0.27742719650268555,0.04844522476196289,0.5841444699999556,0.04843811000000642,14.427767515182495,23.11794178199989
0,classification,breast-cancer,0,HS-RF,AUC,500,10.0,0.9839743589743589,0.7474747474747475,0.6616766452789307,0.05477309226989746,0.661672119999821,0.0547756500000105,10.612233877182007,10.613200850999874
0,classification,breast-cancer,1,RF,AUC,10,None,0.9978632478632479,0.6711560044893379,0.006078958511352539,0.0013680458068847656,0.0060789399999521265,0.0013686199999938253,,
0,classification,breast-cancer,1,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=1.0, n_estimators=10)",0.9954415954415954,0.6052188552188551,0.019650697708129883,0.0018422603607177734,0.20124826999972356,0.01835633000018788,1.2536253929138184,9.791639669999768
0,classification,breast-cancer,1,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=1, n_estimators=10)",0.7900997150997151,0.7132435465768798,0.008703947067260742,0.0025489330291748047,0.08262523999974292,0.023348339999756718,1.3328964710235596,10.338907689999814
0,classification,breast-cancer,1,HS-RF,AUC,10,10.0,0.9807692307692307,0.6153198653198653,0.014058828353881836,0.001432180404663086,0.014059959999940475,0.0014329100004033535,0.24312925338745117,0.37301183999989007
0,classification,breast-cancer,1,RF,AUC,25,None,0.9985754985754985,0.5914702581369248,0.014951705932617188,0.003029346466064453,0.014952590000120836,0.0030298699998638767,,
0,classification,breast-cancer,1,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.5646427317517628, n_estimators=25)",0.999002849002849,0.6501122334455668,0.034717559814453125,0.0037679672241210938,0.3724095299999135,0.04087613000001511,1.6955397129058838,10.145939020000242
0,classification,breast-cancer,1,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=2, n_estimators=25)",0.8259259259259258,0.664421997755331,0.020955562591552734,0.00390625,0.21964009000021179,0.03932880000002115,1.6614561080932617,10.085395419999713
0,classification,breast-cancer,1,HS-RF,AUC,25,10.0,0.9834757834757835,0.6198092031425365,0.03274393081665039,0.003300905227661133,0.03274534999991374,0.003301380000266363,0.5573604106903076,0.6930542999998579
0,classification,breast-cancer,1,RF,AUC,50,None,0.9987179487179487,0.628226711560045,0.029840707778930664,0.005818367004394531,0.02984104999995907,0.005819230000270181,,
0,classification,breast-cancer,1,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.6978707310476606, n_estimators=50)",0.9987179487179487,0.6206509539842874,0.04509401321411133,0.007106304168701172,0.4734397600000193,0.03597562000004473,2.3046765327453613,10.830391719999625
0,classification,breast-cancer,1,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=2, n_estimators=50)",0.8253561253561253,0.6739618406285073,0.04067087173461914,0.006744861602783203,0.42328541000006226,0.06273755999973218,2.403193473815918,10.982623599999897
0,classification,breast-cancer,1,HS-RF,AUC,50,10.0,0.9866096866096866,0.5934343434343434,0.06590461730957031,0.00577998161315918,0.06590649999998277,0.005780779999895458,1.092322826385498,1.1131874100001369
0,classification,breast-cancer,1,RF,AUC,75,None,0.999002849002849,0.611672278338945,0.04491400718688965,0.008423805236816406,0.04491401999985101,0.008424679999734508,,
0,classification,breast-cancer,1,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.48827175976532156, n_estimators=75)",0.9988603988603988,0.6094276094276094,0.07116031646728516,0.008575439453125,0.3940094700001282,0.00857637999979488,3.19226336479187,11.475145650000286
0,classification,breast-cancer,1,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=7, n_estimators=75)",0.9867521367521368,0.6231762065095398,0.05906200408935547,0.008378267288208008,0.4786897499998304,0.008378699999866512,2.935664176940918,11.300567309000144
0,classification,breast-cancer,1,HS-RF,AUC,75,1.0,0.9978632478632478,0.6052188552188551,0.09856057167053223,0.008603334426879883,0.09856221000018195,0.008604249999734748,1.6176800727844238,1.6176605700002256
0,classification,breast-cancer,1,RF,AUC,100,None,0.9988603988603989,0.6024130190796857,0.05823469161987305,0.011045455932617188,0.05823592999968241,0.01104689000021608,,
0,classification,breast-cancer,1,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.5779465860521706),0.9992877492877492,0.5993265993265993,0.08088135719299316,0.011248588562011719,0.5886040000000321,0.01124967999976434,3.783367872238159,12.16288583000005
0,classification,breast-cancer,1,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=2),0.8355413105413106,0.6680695847362514,0.07203435897827148,0.010449409484863281,0.6077390300001753,0.01045029999977487,3.656006097793579,12.13180697000007
0,classification,breast-cancer,1,HS-RF,AUC,100,25.0,0.965099715099715,0.6153198653198654,0.13316082954406738,0.011258363723754883,0.13316275999977734,0.011258840000209602,2.1657984256744385,2.1657726809999076
0,classification,breast-cancer,1,RF,AUC,300,None,0.9990028490028489,0.6209315375982042,0.17614340782165527,0.03487229347229004,0.1761443200002759,0.03487446000008276,,
0,classification,breast-cancer,1,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.23776928596910102, n_estimators=300)",0.999002849002849,0.6099887766554433,0.24803924560546875,0.03277325630187988,0.7429650500002936,0.03277559000025576,9.296415567398071,17.802596149000237
0,classification,breast-cancer,1,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=5, n_estimators=300)",0.9470085470085471,0.6501122334455669,0.1920778751373291,0.03151822090148926,0.5634345099997518,0.031520560000444675,9.140143156051636,17.84027313999968
0,classification,breast-cancer,1,HS-RF,AUC,300,10.0,0.9900284900284901,0.6181257014590348,0.38599109649658203,0.032764434814453125,0.3862783600002331,0.032761520000349265,6.347385406494141,6.348236380999879
0,classification,breast-cancer,1,RF,AUC,500,None,0.9992877492877493,0.611391694725028,0.291475772857666,0.05302619934082031,0.2914233900000909,0.053028550000362884,,
0,classification,breast-cancer,1,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.24478911092493358, n_estimators=500)",0.999002849002849,0.606341189674523,0.3087289333343506,0.05629253387451172,0.8039318400001321,0.056288560000211874,14.740916013717651,23.484252720999848
0,classification,breast-cancer,1,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=1, n_estimators=500)",0.8128205128205128,0.6663860830527496,0.30463314056396484,0.048976898193359375,0.7967762700000094,0.04896859000018594,14.05839991569519,22.365400161999787
0,classification,breast-cancer,1,HS-RF,AUC,500,25.0,0.9629629629629631,0.6394500561167228,0.6471829414367676,0.0555872917175293,0.6473242500001106,0.05558893000034004,10.619709253311157,10.620030601000053
0,classification,breast-cancer,2,RF,AUC,10,None,0.9982193732193732,0.6938832772166106,0.006629467010498047,0.001447916030883789,0.006629200000134006,0.0014486700001725694,,
0,classification,breast-cancer,2,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.33894717709226174, n_estimators=10)",0.993019943019943,0.712682379349046,0.010693550109863281,0.015438318252563477,0.11564472999998543,0.15497034999998505,1.3520586490631104,10.042232689999764
0,classification,breast-cancer,2,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=17, n_estimators=10)",0.9935897435897436,0.6627384960718294,0.019487619400024414,0.0018384456634521484,0.21036787000002732,0.020171529999970517,1.258603572845459,10.060744480000267
0,classification,breast-cancer,2,HS-RF,AUC,10,0.1,0.9973646723646725,0.6200897867564534,0.014891386032104492,0.0014431476593017578,0.014892119999785791,0.0014436500000556407,0.25948023796081543,0.5726806000002398
0,classification,breast-cancer,2,RF,AUC,25,None,0.9979344729344729,0.6840628507295173,0.015156745910644531,0.003139019012451172,0.015157339999859687,0.003139670000109618,,
0,classification,breast-cancer,2,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.15972267632557496, n_estimators=25)",0.9992165242165242,0.6924803591470258,0.034478187561035156,0.0033833980560302734,0.30286668999997346,0.004562710000300285,1.6863408088684082,10.386137120000058
0,classification,breast-cancer,2,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=4, n_estimators=25)",0.8856125356125356,0.7362514029180696,0.021191835403442383,0.0038962364196777344,0.21892504000015833,0.04273827999986679,1.700432300567627,10.199898070000017
0,classification,breast-cancer,2,HS-RF,AUC,25,1.0,0.9985042735042735,0.675645342312009,0.03381943702697754,0.0032944679260253906,0.033816010000009555,0.003290059999926598,0.5616528987884521,0.683738471000197
0,classification,breast-cancer,2,RF,AUC,50,None,0.9990740740740741,0.6680695847362513,0.029188871383666992,0.005801200866699219,0.029189209999913146,0.005802529999982653,,
0,classification,breast-cancer,2,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.1, n_estimators=50)",0.9993589743589744,0.6638608305274972,0.04296445846557617,0.007246494293212891,0.4443898000004083,0.07238436999978148,2.4085729122161865,10.756812789999913
0,classification,breast-cancer,2,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=1, n_estimators=50)",0.7626068376068377,0.7859147025813692,0.03887534141540527,0.005181074142456055,0.32542179999973087,0.015547890000107145,2.359790802001953,10.85783801000025
0,classification,breast-cancer,2,HS-RF,AUC,50,0.1,0.9993589743589744,0.6896745230078563,0.06591677665710449,0.005862236022949219,0.0659185399999842,0.005864310000106343,1.1041603088378906,1.113942969999698
0,classification,breast-cancer,2,RF,AUC,75,None,0.9989316239316239,0.6936026936026936,0.04362607002258301,0.008419990539550781,0.04362728999967658,0.00842075999980807,,
0,classification,breast-cancer,2,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.15256921211364824, n_estimators=75)",0.9993589743589744,0.6891133557800224,0.07780981063842773,0.008516311645507812,0.5988565600000584,0.00851766999994652,3.090541362762451,11.209344559999863
0,classification,breast-cancer,2,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=1, n_estimators=75)",0.7636752136752136,0.7629068462401796,0.05703377723693848,0.008022308349609375,0.568821989999833,0.013998850000007224,2.9731385707855225,11.36237525100023
0,classification,breast-cancer,2,HS-RF,AUC,75,1.0,0.9992165242165243,0.6902356902356902,0.10355901718139648,0.00895237922668457,0.10356211999987863,0.008953029999702267,1.6743309497833252,1.6746171999998296
0,classification,breast-cancer,2,RF,AUC,100,None,0.9993589743589744,0.680695847362514,0.05942726135253906,0.011787652969360352,0.05942736000042714,0.01178907999974399,,
0,classification,breast-cancer,2,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.24855616400324101),0.9993589743589743,0.6823793490460156,0.07586193084716797,0.011379241943359375,0.3386745099996915,0.011374719999821536,3.7819559574127197,12.165986200000134
0,classification,breast-cancer,2,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=1),0.767877492877493,0.7657126823793491,0.08471822738647461,0.010064363479614258,0.4755991600000016,0.010065729999951145,3.730325698852539,12.083276480999757
0,classification,breast-cancer,2,HS-RF,AUC,100,0.1,0.9993589743589744,0.6722783389450055,0.1351625919342041,0.011236190795898438,0.1351535399999193,0.011236859999826265,2.1845531463623047,2.184502160000193
0,classification,breast-cancer,2,RF,AUC,300,None,0.9993589743589744,0.6849046015712682,0.17310047149658203,0.03379249572753906,0.1730997300001036,0.03378729000041858,,
0,classification,breast-cancer,2,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.10005374961344157, n_estimators=300)",0.9993589743589745,0.6616161616161615,0.24616026878356934,0.03319239616394043,0.7401190499999757,0.03319357999998829,9.171798467636108,17.608337551000204
0,classification,breast-cancer,2,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=3, n_estimators=300)",0.8500712250712251,0.7536475869809203,0.1811046600341797,0.02960801124572754,0.6246327300000303,0.029609419999815145,9.005875587463379,17.626196090999656
0,classification,breast-cancer,2,HS-RF,AUC,300,0.1,0.9993589743589744,0.6829405162738497,0.4038124084472656,0.033290863037109375,0.40382650000037756,0.03329288999975688,6.420387029647827,6.420856439999625
0,classification,breast-cancer,2,RF,AUC,500,None,0.9993589743589744,0.6885521885521885,0.2881016731262207,0.05498695373535156,0.2880925300000854,0.054989669999940816,,
