task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,heart,2,HS (CART),AUC,1,2,50.0,0.77875,0.7,0.00010466575622558594,0.00012063980102539062,0.00010479999999990497,0.00012156000000018707,0.013904094696044922,0.013898720000000253
classification,heart,2,DT,AUC,3,4,None,0.8373750000000001,0.7905,0.00033283233642578125,0.00013327598571777344,0.00033264999999982336,0.0001338300000002235,,
classification,heart,2,HS (CART),AUC,3,4,50.0,0.8373750000000001,0.7905,0.0001270771026611328,0.00012230873107910156,0.00012743000000003946,0.0001227500000000603,0.015335559844970703,0.015336050000000157
classification,heart,2,DT,AUC,7,8,None,0.9034374999999999,0.869,0.0004227161407470703,0.00014066696166992188,0.0004221399999995157,0.00014118999999990223,,
classification,heart,2,HS (CART),AUC,7,8,100.0,0.8870625000000001,0.8740000000000001,0.00017547607421875,0.0001232624053955078,0.00017551000000004535,0.00012363999999998043,0.01675271987915039,0.016753549999999784
classification,heart,2,DT,AUC,11,12,None,0.9383125000000001,0.83775,0.00039839744567871094,0.000133514404296875,0.0003982599999998726,0.00013369000000018616,,
classification,heart,2,HS (CART),AUC,11,12,50.0,0.9220625,0.881,0.00021791458129882812,0.00011801719665527344,0.00021812999999948346,0.00011852999999995006,0.017119407653808594,0.017120200000000807
classification,heart,2,DT,AUC,14,15,None,0.957625,0.83975,0.0004208087921142578,0.00013375282287597656,0.0004205700000001755,0.00013430999999997084,,
classification,heart,2,HS (CART),AUC,14,15,50.0,0.929875,0.8895000000000001,0.0002741813659667969,0.00012159347534179688,0.0002746399999997706,0.0001222399999996071,0.017839431762695312,0.017840210000000134
classification,heart,2,DT,AUC,19,20,None,0.9754375,0.8314999999999999,0.0004565715789794922,0.0001385211944580078,0.00045655,0.00013887999999973033,,
classification,heart,2,HS (CART),AUC,19,20,25.0,0.9534375,0.8845000000000001,0.0003135204315185547,0.00011682510375976562,0.0003137299999993459,0.0001172000000000395,0.018971920013427734,0.01897250000000028
classification,heart,2,DT,AUC,23,24,None,0.9794375,0.8285,0.0004367828369140625,0.0001373291015625,0.00043692000000028486,0.00013752000000000209,,
classification,heart,2,HS (CART),AUC,23,24,100.0,0.9359375000000001,0.87975,0.00036334991455078125,0.00011801719665527344,0.000363580000000141,0.00011847000000031471,0.01930546760559082,0.019305859999999342
classification,heart,2,DT,AUC,27,28,None,0.9850625,0.8465,0.0004696846008300781,0.0001380443572998047,0.000469390000000125,0.0001383300000004084,,
classification,heart,2,HS (CART),AUC,27,28,25.0,0.9685625,0.90075,0.0004169940948486328,0.00011873245239257812,0.00041754999999987774,0.00011939999999999173,0.019815444946289062,0.01981634000000021
classification,heart,2,DT,AUC,29,30,None,0.9899375000000001,0.8165,0.00045871734619140625,0.00013685226440429688,0.0004586399999997326,0.00013716000000041362,,
classification,heart,2,HS (CART),AUC,29,30,25.0,0.9765625000000001,0.8927499999999999,0.0004458427429199219,0.00012230873107910156,0.000446650000000659,0.00012302000000019575,0.020424365997314453,0.020559029999999368
classification,heart,2,DT,AUC,31,32,None,0.9928750000000001,0.8380000000000001,0.0004742145538330078,0.00014257431030273438,0.00047414999999961793,0.00014313999999959748,,
classification,heart,2,HS (CART),AUC,31,32,0.1,0.9928750000000001,0.88175,0.00046539306640625,0.00011920928955078125,0.0004655300000004914,0.00011966000000018795,0.019303560256958008,0.019304149999999964
classification,heart,3,DT,AUC,1,2,None,0.76875,0.74,0.00031113624572753906,0.0001418590545654297,0.0003108000000002775,0.00014193000000073397,,
classification,heart,3,HS (CART),AUC,1,2,100.0,0.76875,0.74,9.822845458984375e-05,0.00011754035949707031,9.856999999957594e-05,0.00011793000000004383,0.013874053955078125,0.01387397999999962
classification,heart,3,DT,AUC,3,4,None,0.8416250000000001,0.7540000000000001,0.00037980079650878906,0.0001437664031982422,0.0003791099999999048,0.0001440299999995176,,
classification,heart,3,HS (CART),AUC,3,4,25.0,0.8416250000000001,0.7540000000000001,0.00013494491577148438,0.00012087821960449219,0.00013558000000024606,0.00012149999999966354,0.015403032302856445,0.015403739999999999
classification,heart,3,DT,AUC,7,8,None,0.8906875000000001,0.766,0.00038170814514160156,0.0001342296600341797,0.00038137000000038057,0.0001344099999993631,,
classification,heart,3,HS (CART),AUC,7,8,50.0,0.8810625,0.76775,0.00017786026000976562,0.00011992454528808594,0.00017845999999988038,0.0001201799999996922,0.016070842742919922,0.01607133999999988
classification,heart,3,DT,AUC,11,12,None,0.9371874999999998,0.84075,0.0004336833953857422,0.00013446807861328125,0.0004333599999997162,0.00013498999999939088,,
classification,heart,3,HS (CART),AUC,11,12,25.0,0.9299375,0.835,0.00022029876708984375,0.00011420249938964844,0.00022028000000062775,0.00011459000000080266,0.017178773880004883,0.01717947999999936
classification,heart,3,DT,AUC,14,15,None,0.9558125,0.73975,0.0004787445068359375,0.00014090538024902344,0.0004784200000003125,0.0001415600000003181,,
classification,heart,3,HS (CART),AUC,14,15,25.0,0.9400625,0.8245,0.00025534629821777344,0.00011539459228515625,0.0002557300000001206,0.00011598000000034858,0.01812005043029785,0.01812033000000035
classification,heart,3,DT,AUC,19,20,None,0.9683124999999999,0.6894999999999999,0.0004513263702392578,0.0001316070556640625,0.00045095000000028307,0.00013226999999993438,,
classification,heart,3,HS (CART),AUC,19,20,100.0,0.9284374999999999,0.83325,0.0003094673156738281,0.0001163482666015625,0.00030988999999959077,0.00011668000000053524,0.018997669219970703,0.018998240000000166
classification,heart,3,DT,AUC,23,24,None,0.9802500000000001,0.7745,0.0004801750183105469,0.00013566017150878906,0.0004797999999999192,0.0001361699999993249,,
classification,heart,3,HS (CART),AUC,23,24,25.0,0.9602499999999999,0.84175,0.0003757476806640625,0.00011992454528808594,0.00037657000000024254,0.0001207299999999023,0.01974964141845703,0.019750230000000535
classification,heart,3,DT,AUC,27,28,None,0.9929375,0.711,0.0005245208740234375,0.0001480579376220703,0.0005243200000002446,0.00014863999999992217,,
classification,heart,3,HS (CART),AUC,27,28,1.0,0.9891875,0.7737499999999999,0.0004069805145263672,0.00011658668518066406,0.00040707999999956,0.00011705000000006294,0.019759654998779297,0.019759790000000166
classification,heart,3,DT,AUC,29,30,None,0.9966875,0.69425,0.00048828125,0.00013709068298339844,0.00048811000000004157,0.00013721000000010974,,
classification,heart,3,HS (CART),AUC,29,30,10.0,0.9918125000000001,0.80575,0.0004584789276123047,0.00012111663818359375,0.0004587700000007189,0.00012144000000002819,0.01992940902709961,0.02019260999999961
classification,heart,3,DT,AUC,31,32,None,0.9995625,0.7595,0.0004930496215820312,0.00013566017150878906,0.0004925599999996422,0.0001358900000001384,,
classification,heart,3,HS (CART),AUC,31,32,10.0,0.9950625000000001,0.81975,0.00045990943908691406,0.00011944770812988281,0.00046048000000009637,0.0001201399999999353,0.019565343856811523,0.019565979999999428
classification,heart,4,DT,AUC,1,2,None,0.74875,0.76,0.0003070831298828125,0.00013637542724609375,0.0003066800000004477,0.0001369399999999743,,
classification,heart,4,HS (CART),AUC,1,2,25.0,0.74875,0.76,0.00010180473327636719,0.00011801719665527344,0.00010228000000012116,0.00011852999999995006,0.014025688171386719,0.014025750000000059
classification,heart,4,DT,AUC,3,4,None,0.82725,0.8144999999999999,0.00033283233642578125,0.00013899803161621094,0.00033269000000046844,0.0001396300000005013,,
classification,heart,4,HS (CART),AUC,3,4,50.0,0.81375,0.8385,0.0001308917999267578,0.00012183189392089844,0.00013114000000058468,0.00012246999999998565,0.015508890151977539,0.015509889999999693
classification,heart,4,DT,AUC,7,8,None,0.919125,0.86175,0.0004115104675292969,0.00013709068298339844,0.0004111900000003388,0.00013718000000029207,,
classification,heart,4,HS (CART),AUC,7,8,100.0,0.9105000000000001,0.8547499999999999,0.00018835067749023438,0.00012612342834472656,0.00018936000000024933,0.00012674999999973124,0.017197608947753906,0.01718423999999974
classification,heart,4,DT,AUC,11,12,None,0.946,0.8642500000000001,0.00047707557678222656,0.00014328956604003906,0.00047698000000018226,0.00014394000000006457,,
classification,heart,4,HS (CART),AUC,11,12,25.0,0.934375,0.85625,0.00022292137145996094,0.00011563301086425781,0.0002233199999999158,0.00011596000000047013,0.017560243606567383,0.01755995999999982
classification,heart,4,DT,AUC,14,15,None,0.9653125000000001,0.85075,0.00042319297790527344,0.00013589859008789062,0.0004227900000000062,0.0001361100000005777,,
classification,heart,4,HS (CART),AUC,14,15,25.0,0.9474374999999999,0.85425,0.00026154518127441406,0.00011754035949707031,0.0002618099999995849,0.00011784999999964185,0.01800251007080078,0.01800314000000025
classification,heart,4,DT,AUC,19,20,None,0.9799999999999999,0.8325,0.00048828125,0.00014734268188476562,0.0004878999999995415,0.00014796999999955318,,
classification,heart,4,HS (CART),AUC,19,20,1.0,0.97625,0.8707499999999999,0.0005168914794921875,0.0001690387725830078,0.0005179499999998782,0.00016984999999980488,0.024434566497802734,0.024437920000000446
classification,heart,4,DT,AUC,23,24,None,0.9854999999999999,0.831,0.0006184577941894531,0.0001862049102783203,0.0006178099999996078,0.00018664999999984389,,
classification,heart,4,HS (CART),AUC,23,24,25.0,0.964125,0.8707499999999999,0.00037550926208496094,0.00012111663818359375,0.0003752900000000281,0.00012146999999984587,0.020937681198120117,0.02093871000000025
classification,heart,4,DT,AUC,27,28,None,0.9935,0.76075,0.00047469139099121094,0.00013899803161621094,0.00047421000000014146,0.00013943999999987966,,
classification,heart,4,HS (CART),AUC,27,28,100.0,0.95425,0.887,0.00042319297790527344,0.00012230873107910156,0.00042332000000033787,0.00012310000000059773,0.019901037216186523,0.019901809999999465
classification,heart,4,DT,AUC,29,30,None,0.99675,0.8055000000000001,0.00046539306640625,0.00014352798461914062,0.0004654099999994443,0.00014401999999957837,,
classification,heart,4,HS (CART),AUC,29,30,10.0,0.98675,0.8892500000000001,0.00044798851013183594,0.00011897087097167969,0.0004483099999994522,0.00011952000000015062,0.01997232437133789,0.01997347000000005
classification,heart,4,DT,AUC,31,32,None,0.999625,0.81,0.0004649162292480469,0.0001366138458251953,0.00046480000000048705,0.00013712999999970776,,
classification,heart,4,HS (CART),AUC,31,32,0.1,0.999625,0.8952500000000001,0.0004730224609375,0.00012111663818359375,0.00047328000000046444,0.00012211000000039718,0.021788597106933594,0.02178955999999932
classification,heart,5,DT,AUC,1,2,None,0.76375,0.7100000000000002,0.0003027915954589844,0.0001354217529296875,0.00030279000000010825,0.0001358399999995541,,
classification,heart,5,HS (CART),AUC,1,2,50.0,0.76375,0.7100000000000002,0.000102996826171875,0.00011849403381347656,0.0001030499999998824,0.00011927999999983285,0.014115571975708008,0.014116239999999891
classification,heart,5,DT,AUC,3,4,None,0.866625,0.818,0.00036025047302246094,0.00013566017150878906,0.00035999000000064285,0.0001357999999997972,,
classification,heart,5,HS (CART),AUC,3,4,25.0,0.866625,0.818,0.00012803077697753906,0.00011944770812988281,0.00012815000000010457,0.00011985999999986063,0.015216350555419922,0.015217129999999912
classification,heart,5,DT,AUC,7,8,None,0.9265000000000001,0.8254999999999999,0.00043964385986328125,0.00012230873107910156,0.00043901999999995667,0.0001226199999999622,,
classification,heart,5,HS (CART),AUC,7,8,25.0,0.923375,0.8475000000000001,0.00017118453979492188,0.00011348724365234375,0.00017120000000048208,0.0001140099999998867,0.01571369171142578,0.015713909999999665
classification,heart,5,DT,AUC,11,12,None,0.9571875,0.8302499999999999,0.0003714561462402344,0.00011658668518066406,0.00037126999999959054,0.0001169100000000256,,
classification,heart,5,HS (CART),AUC,11,12,25.0,0.9458125,0.8347499999999999,0.0002105236053466797,0.00011324882507324219,0.00021087000000008516,0.00011390999999960627,0.01684284210205078,0.01684266999999995
classification,heart,5,DT,AUC,14,15,None,0.97325,0.84575,0.000370025634765625,0.00011539459228515625,0.00037015000000018006,0.0001158600000001897,,
classification,heart,5,HS (CART),AUC,14,15,50.0,0.946125,0.86375,0.0002465248107910156,0.00011420249938964844,0.0002470299999997039,0.00011445999999981638,0.017589330673217773,0.017589019999999955
classification,heart,5,DT,AUC,19,20,None,0.9873125,0.742,0.0003771781921386719,0.00011491775512695312,0.00037704000000005067,0.00011539999999943262,,
classification,heart,5,HS (CART),AUC,19,20,100.0,0.9494375,0.8487500000000001,0.0003058910369873047,0.00011396408081054688,0.00030631000000003183,0.00011447999999969483,0.0186769962310791,0.018668609999999752
classification,heart,5,DT,AUC,23,24,None,0.9935625,0.747,0.0003876686096191406,0.00011706352233886719,0.00038737000000033106,0.00011759000000033382,,
classification,heart,5,HS (CART),AUC,23,24,50.0,0.9750624999999999,0.853,0.00035119056701660156,0.00011610984802246094,0.0003516899999995715,0.00011665999999976862,0.01924729347229004,0.01924728000000009
classification,heart,5,DT,AUC,27,28,None,0.996625,0.69475,0.00038933753967285156,0.00011944770812988281,0.0003891099999995262,0.00011959999999966442,,
classification,heart,5,HS (CART),AUC,27,28,25.0,0.987375,0.8472500000000001,0.00040268898010253906,0.00011587142944335938,0.00040326999999962254,0.00011623000000060557,0.019271373748779297,0.019271250000000073
classification,heart,5,DT,AUC,29,30,None,0.996875,0.742,0.00039386749267578125,0.00011610984802246094,0.00039386999999990735,0.00011671000000035292,,
classification,heart,5,HS (CART),AUC,29,30,10.0,0.990625,0.8619999999999999,0.00042939186096191406,0.00011682510375976562,0.0004296599999999984,0.00011700000000036681,0.01970958709716797,0.019851309999999955
classification,heart,5,DT,AUC,31,32,None,1.0,0.72,0.0003952980041503906,0.00011682510375976562,0.0003949699999994394,0.00011700999999941786,,
classification,heart,5,HS (CART),AUC,31,32,1.0,1.0,0.83125,0.0004467964172363281,0.00011563301086425781,0.00044719999999998095,0.00011580000000055435,0.018962860107421875,0.018962590000000112
classification,heart,6,DT,AUC,1,2,None,0.78,0.7175,0.0002560615539550781,0.00011038780212402344,0.0002560799999997698,0.00011069999999957503,,
classification,heart,6,HS (CART),AUC,1,2,25.0,0.78,0.7175,8.96453857421875e-05,0.00011372566223144531,9.005000000072982e-05,0.00011416999999980249,0.013156890869140625,0.013156619999999286
classification,heart,6,DT,AUC,3,4,None,0.8598125000000001,0.7425,0.00032067298889160156,0.00011920928955078125,0.00032020999999993194,0.00011939999999999173,,
classification,heart,6,HS (CART),AUC,3,4,1.0,0.8598125000000001,0.7425,0.00011467933654785156,0.00011587142944335938,0.0001149800000002088,0.00011642000000033903,0.015065670013427734,0.015065379999999351
classification,heart,6,DT,AUC,7,8,None,0.9118750000000001,0.8034999999999999,0.0003554821014404297,0.00011420249938964844,0.0003552899999998971,0.00011457999999997526,,
classification,heart,6,HS (CART),AUC,7,8,25.0,0.9032500000000001,0.7889999999999999,0.00015997886657714844,0.00010967254638671875,0.00016045999999914073,0.00011045000000020622,0.015592098236083984,0.015592289999999842
classification,heart,6,DT,AUC,11,12,None,0.94675,0.733,0.0003948211669921875,0.00011420249938964844,0.00039471000000013134,0.00011444999999987715,,
classification,heart,6,HS (CART),AUC,11,12,1.0,0.9445,0.7395,0.0002193450927734375,0.00012230873107910156,0.00021976000000023532,0.00012269000000042496,0.016768217086791992,0.01676336999999961
classification,heart,6,DT,AUC,14,15,None,0.9566250000000001,0.70675,0.0004017353057861328,0.00011563301086425781,0.00040130999999998807,0.00011590999999988583,,
classification,heart,6,HS (CART),AUC,14,15,25.0,0.942,0.7645,0.00024366378784179688,0.00011348724365234375,0.0002440700000008178,0.00011405999999958283,0.017488479614257812,0.017488290000000184
classification,heart,6,DT,AUC,19,20,None,0.9676875,0.71425,0.00040912628173828125,0.00011587142944335938,0.00040890999999998456,0.00011637999999969395,,
classification,heart,6,HS (CART),AUC,19,20,10.0,0.9514374999999999,0.747,0.00030493736267089844,0.00011491775512695312,0.00030551999999950397,0.00011545999999995615,0.018683910369873047,0.01868375000000011
classification,heart,6,DT,AUC,23,24,None,0.9768749999999999,0.72875,0.0004107952117919922,0.00011396408081054688,0.00041075000000034834,0.00011443999999993792,,
classification,heart,6,HS (CART),AUC,23,24,1.0,0.969875,0.762,0.0003523826599121094,0.00011396408081054688,0.00035293000000002905,0.00011461000000068111,0.0192413330078125,0.019240990000000124
