task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,heart,1,CCP,AUC,13,28,0.009902144848381422,0.950125,0.866,0.00041556358337402344,0.00011157989501953125,0.0004158599999755097,0.00011181999991549674,0.046010494232177734,0.046010779999960505
classification,heart,1,HS (CART-CCP),AUC,13,28,25.0,0.94225,0.84775,0.00024437904357910156,0.0001437664031982422,0.0002446900000450114,0.0001441199999590026,0.576862096786499,0.5768933210000569
classification,heart,1,CCP,AUC,8,30,0.011576078242744911,0.91675,0.84975,0.0004191398620605469,0.00011134147644042969,0.0004195499999468666,0.00011164000000007945,0.048609018325805664,0.048609090000013566
classification,heart,1,HS (CART-CCP),AUC,8,30,0.1,0.9167500000000001,0.84975,0.00018644332885742188,0.00011682510375976562,0.00018662000002223067,0.00011721999999281252,0.5643885135650635,0.5643726499999957
classification,heart,1,CCP,AUC,9,32,0.011111111111111112,0.93125,0.8575,0.0004172325134277344,0.00011181831359863281,0.0004177600000048187,0.00011243999995258491,0.05025839805603027,0.05025868999996419
classification,heart,1,HS (CART-CCP),AUC,9,32,50.0,0.928875,0.855,0.00020265579223632812,0.00011730194091796875,0.00020293999989462463,0.00011764999999286374,0.5242247581481934,0.5242361300000766
classification,heart,2,CCP,AUC,31,2,0.0,1.0,0.71,0.0003693103790283203,0.00011444091796875,0.00036986999998589454,0.0001146899999184825,0.004693746566772461,0.0046938000000409374
classification,heart,2,HS (CART-CCP),AUC,31,2,50.0,0.983,0.824,0.0004601478576660156,0.00011730194091796875,0.0004603099999940241,0.00011762999997699808,0.08829164505004883,0.08829208000008748
classification,heart,2,CCP,AUC,30,4,0.0,1.0,0.74,0.0003657341003417969,0.00011229515075683594,0.0003661700000066048,0.00011286999995263614,0.008955001831054688,0.008955330000048889
classification,heart,2,HS (CART-CCP),AUC,30,4,0.1,1.0,0.842,0.00045013427734375,0.00011944770812988281,0.0004505399999743531,0.00011998000002222398,0.1601696014404297,0.16027998999993542
classification,heart,2,CCP,AUC,8,8,0.010909090909090906,0.9245000000000001,0.7797500000000002,0.0003948211669921875,0.00011038780212402344,0.0003950300000497009,0.00011084999994181999,0.017577409744262695,0.017577319999986685
classification,heart,2,HS (CART-CCP),AUC,8,8,50.0,0.9163749999999999,0.8082500000000001,0.000270843505859375,0.0001575946807861328,0.0002719799999795214,0.00015795000001617154,0.2892496585845947,0.2892441100000269
classification,heart,2,CCP,AUC,6,12,0.01212121212121212,0.911875,0.8102500000000001,0.0004870891571044922,0.00015473365783691406,0.0004875299999866911,0.0001552900000660884,0.027178525924682617,0.027211950000037177
classification,heart,2,HS (CART-CCP),AUC,6,12,10.0,0.911875,0.8102500000000001,0.00018644332885742188,0.00011968612670898438,0.0001869899999746849,0.00011994999999842548,0.38527798652648926,0.3852489800000285
classification,heart,2,CCP,AUC,15,15,0.009419515669515675,0.9819375,0.794,0.00039124488830566406,0.00011229515075683594,0.0003917200000387311,0.00011271000005308451,0.02204298973083496,0.022042899999973997
classification,heart,2,HS (CART-CCP),AUC,15,15,25.0,0.9726874999999999,0.8115,0.00027179718017578125,0.00011920928955078125,0.0002720800000588497,0.00011936999999306863,0.46493101119995117,0.46492489000002024
classification,heart,2,CCP,AUC,6,20,0.01212121212121212,0.911875,0.8102500000000001,0.0003955364227294922,0.00011134147644042969,0.00039610999999695196,0.00011179000000538508,0.03290581703186035,0.03290612000000692
classification,heart,2,HS (CART-CCP),AUC,6,20,50.0,0.908875,0.8127500000000001,0.00015807151794433594,0.00011372566223144531,0.00015851000000566273,0.00011413999993692414,0.5437400341033936,0.5437433899999178
classification,heart,2,CCP,AUC,17,24,0.008682058682058687,0.9874375,0.7390000000000001,0.00039315223693847656,0.00011277198791503906,0.00039335999997547333,0.0001131399999394489,0.037238121032714844,0.037237880000020596
classification,heart,2,HS (CART-CCP),AUC,17,24,25.0,0.9768125,0.7955,0.00029206275939941406,0.00011610984802246094,0.00029257000005600275,0.0001163700000006429,0.5506565570831299,0.5506811000000198
classification,heart,2,CCP,AUC,4,28,0.020040989606206996,0.8863124999999998,0.8075,0.0003952980041503906,0.00010895729064941406,0.0003957000000127664,0.00010913000005530193,0.04095315933227539,0.04095313999994232
