dataset,n_leaves,score
friedman1,8,0.5682949057432813
friedman1,8,0.43379524617534526
friedman1,8,0.36270383307432463
friedman1,8,0.5867947030015275
friedman1,8,0.7003966686193956
friedman1,8,0.5134860180530405
friedman1,8,0.483880491495849
friedman1,8,0.40499470979415786
friedman1,8,0.38312289591099447
friedman1,8,0.37463155414008487
friedman1,8,0.4254959095609845
friedman1,8,0.5820921283553451
friedman1,8,0.5180685749190364
friedman1,8,0.5893172329966656
friedman1,8,0.6135854507257149
friedman1,8,0.32697643689994793
friedman1,8,0.5161418505798964
friedman1,8,0.6104497697007443
friedman1,8,0.17379040681825586
friedman1,8,0.551559461338132
friedman1,8,0.5422607093496681
friedman1,8,0.5854707199648017
friedman1,8,0.6028614424143146
friedman1,8,0.6249202298384614
friedman1,8,0.4475198333081519
friedman1,8,0.41689531870716945
friedman1,8,0.4522100586279514
friedman1,8,0.5976239232310456
friedman1,8,0.5970231153261127
friedman1,8,0.3251881799410502
friedman1,8,0.4430136886164424
friedman1,8,0.5268856361786279
friedman1,8,0.31439317819211066
friedman1,8,0.6414743619791845
friedman1,8,0.45625330279105625
friedman1,8,0.34173638883243573
friedman1,8,0.6000086425693367
friedman1,8,0.49230327363319026
friedman1,8,0.34563344096831583
friedman1,8,0.475443048376735
friedman1,8,0.609201907196534
friedman1,8,0.36067537734384025
friedman1,8,0.3476204555821164
friedman1,8,0.2877586373727088
friedman1,8,0.6846384325986037
friedman1,8,0.33971188110714956
friedman1,8,-0.03440617760451148
friedman1,8,0.4462682102921277
friedman1,8,0.49110043936388903
friedman1,8,0.48216696848226626
friedman1,8,0.39567904934057085
friedman1,8,0.5501956477537511
friedman1,8,0.6044018310549029
friedman1,8,0.5426973042517818
friedman1,8,0.45854076821843814
friedman1,8,0.5937649398555853
friedman1,8,0.6783477846668194
friedman1,8,0.4337465256231602
friedman1,8,0.3613769315847285
friedman1,8,0.5331387953707931
friedman1,8,0.4322598594513394
friedman1,8,0.6410635064733234
friedman1,8,0.48524020724838834
friedman1,8,0.6473852543124454
friedman1,8,0.507537436580341
friedman1,8,0.43374394351650636
friedman1,8,0.5548394277329398
friedman1,8,0.4129721352884941
friedman1,8,0.6927609346866683
friedman1,8,0.6726955337624256
friedman1,8,0.650085851666178
friedman1,8,0.5723208485316891
friedman1,8,0.5360805273938264
friedman1,8,0.5261752829101998
friedman1,8,0.41134273446230907
friedman1,8,0.5987433587542917
friedman1,8,0.5776548759466059
friedman1,8,0.5238648603067746
friedman1,8,0.6009506803507796
friedman1,8,0.6030975606347966
friedman1,8,0.5178388980915773
friedman1,12,0.7040266935314841
friedman1,12,0.5450188140374368
friedman1,12,0.5985950372508403
friedman1,12,0.6036314922886326
friedman1,12,0.5748295534754806
friedman1,12,0.6560958977135565
friedman1,12,0.509606334078604
friedman1,12,0.2959499511097642
friedman1,12,0.6107274971029624
friedman1,12,0.5716664172402188
friedman1,12,0.5618474319287805
friedman1,12,0.5420536263947315
friedman1,12,0.33688604207249484
friedman1,12,0.5296945808143079
friedman1,12,0.3912970586870004
friedman1,12,0.6061225296464354
friedman1,12,0.6024642224471356
friedman1,12,0.49165446384928835
friedman1,12,0.6377600559762919
friedman1,12,0.5819213890521064
friedman1,12,0.6768532227475639
friedman1,12,0.5071487310532532
friedman1,12,0.43688807142139896
friedman1,12,0.3761447884126332
friedman1,12,0.6376443532690321
friedman1,12,0.6343200324505027
friedman1,12,0.5420081982626048
friedman1,12,0.5647375620842368
friedman1,12,0.596348796968136
friedman1,12,0.6380792953375171
friedman1,12,0.5354980235389029
friedman1,12,0.5788074783581796
friedman1,12,0.5730910441890704
friedman1,12,0.6319026806129069
friedman1,12,0.40253645853205045
friedman1,12,0.5182660211801488
friedman1,12,0.40386987023396537
friedman1,12,0.4896820234028467
friedman1,12,0.5370393599248355
friedman1,12,0.5166078327412458
friedman1,12,0.4779034147730191
friedman1,12,0.5719566476806557
friedman1,12,0.4926497580056213
friedman1,12,0.4713393735861723
friedman1,12,0.5546629137870618
friedman1,12,0.5550919810453714
friedman1,12,0.686670329771357
friedman1,12,0.5158539052267126
friedman1,12,0.5081787572136325
friedman1,12,0.5381215175077421
friedman1,12,0.5362667781380106
friedman1,12,0.6055016553400642
friedman1,12,0.5221362230599023
friedman1,12,0.6222503556110088
friedman1,12,0.6181838650554907
friedman1,12,0.6464582112798266
friedman1,12,0.42375205171703745
friedman1,12,0.6472059211492702
friedman1,12,0.5137803810591052
friedman1,12,0.41776258397352106
friedman1,12,0.2893041234133117
friedman1,12,0.3973967671926888
friedman1,12,0.468762175841515
friedman1,12,0.7282826960799902
friedman1,12,0.34857536461338623
friedman1,12,0.5022184152009074
friedman1,12,0.4916801484851343
friedman1,12,0.47709686164501264
friedman1,12,0.6055529563943098
friedman1,12,0.4978377224919802
friedman1,12,0.4619647688881908
friedman1,12,0.5671942359030133
friedman1,12,0.6209941992678789
friedman1,12,0.3534127067456193
friedman1,12,0.5020375247299944
friedman1,12,0.5012971792975613
friedman1,12,0.5342397211098429
friedman1,12,0.5211762273786389
friedman1,12,0.615170432761084
friedman1,12,0.7070342007398163
friedman1,12,0.6560049755345629
friedman1,12,0.5787112288804561
friedman1,12,0.3786251531393867
friedman1,12,0.6090333878448071
friedman1,12,0.45699550052529025
friedman1,12,0.554748532004126
friedman1,12,0.6143133350060815
friedman1,12,0.5712953725562565
friedman1,12,0.561571681179956
friedman1,12,0.43998546539133165
friedman1,12,0.5919720412728422
friedman1,12,0.6277274460220481
friedman1,12,0.5401888740092885
friedman1,12,0.5624736445459384
friedman1,12,0.4096478047461253
friedman1,12,0.551075261951463
friedman1,12,0.6408423041851659
friedman1,12,0.4868370099336842
friedman1,12,0.5039127193143984
friedman1,12,0.5811462312255631
friedman1,16,0.5858089030944229
friedman1,16,0.5121222716454008
friedman1,16,0.5152883958908034
friedman1,16,0.45697372309497963
friedman1,16,0.48536669504937724
friedman1,16,0.02126161754629552
friedman1,16,0.3777079890020225
friedman1,16,0.6236775712125173
friedman1,16,0.25807835401885704
friedman1,16,0.5031261981449822
friedman1,16,0.4939082769772978
friedman1,16,0.5796458902785994
friedman1,16,0.45971283571089117
friedman1,16,0.7252791044646165
friedman1,16,0.4177867647309431
friedman1,16,0.6173597444084022
friedman1,16,0.6697207595954567
friedman1,16,0.5180040676431001
friedman1,16,0.42417256875945597
friedman1,16,0.6465720440682745
friedman1,16,0.4530966083333916
friedman1,16,0.573211869197828
friedman1,16,0.365797219862972
friedman1,16,0.6959000733684051
friedman1,16,0.5784249102104139
friedman1,16,0.6743352546564214
friedman1,16,0.6259662410003435
friedman1,16,0.6035358534210327
friedman1,16,0.5670939351670613
friedman1,16,0.5230153672318343
friedman1,16,0.6072824048916862
friedman1,16,0.5921526263614671
friedman1,16,0.5779433783488737
friedman1,16,0.6059377677231156
friedman1,16,0.4755618378104952
friedman1,16,0.450210737823182
friedman1,16,0.5850212882097949
friedman1,16,0.6792556336591228
friedman1,16,0.5447302256991002
friedman1,16,0.495129911400507
friedman1,16,0.5372423664717639
friedman1,16,0.6221758033230012
friedman1,16,0.5411377696233575
friedman1,16,0.6888533467452981
friedman1,16,0.48103984031605296
friedman1,16,0.6096556385018503
friedman1,16,0.3835691087802001
friedman1,16,0.5184209556630164
friedman1,16,0.4924796342988612
friedman1,16,0.5268288232601764
friedman1,16,0.5311434369332854
friedman1,16,0.5149267556423849
friedman1,16,0.7099572956263571
friedman1,16,0.6036271702637861
friedman1,16,0.3418194221124299
friedman1,16,0.6492899054098362
friedman1,16,0.4473048838460649
friedman1,16,0.6081842020089762
friedman1,16,0.6000641778450337
friedman1,16,0.5268398561877312
friedman1,16,0.5279154480285504
friedman1,16,0.7466103489687869
friedman1,16,0.6586207692072839
friedman1,16,0.4839285586288712
friedman1,16,0.7055189697768893
friedman1,16,0.6161125377972134
friedman1,16,0.6256130935015106
friedman1,16,0.5850610183767267
friedman1,16,0.5233589881104534
friedman1,16,0.5908996648059586
friedman1,16,0.5020461900455448
friedman1,16,0.6587080540846479
friedman1,16,0.5791616942097151
friedman1,16,0.4675323611982882
friedman1,16,0.7061276301395785
friedman1,16,0.47190278932646745
friedman1,16,0.5347792867114265
friedman1,16,0.39689283293188216
friedman1,16,0.4855438914988116
friedman1,16,0.5510851354643138
friedman1,16,0.31778558544933344
friedman1,16,0.5149035092314282
friedman1,16,0.5213122974399829
friedman1,16,0.5083466447243297
friedman1,16,0.6433930388077396
friedman1,16,0.5886968194369955
friedman1,16,0.597034450869545
friedman1,16,0.6121132444422207
friedman1,16,0.46428732606954937
friedman1,16,0.5856711769056693
friedman1,16,0.48934203378518837
friedman1,16,0.57403776719507
friedman1,16,0.5334421153407387
friedman1,16,0.5569844731615239
friedman1,16,0.6009451255213825
friedman1,16,0.6734526134418584
friedman1,16,0.48429131018518157
friedman1,16,0.5564820748359736
friedman1,16,0.48054314713431756
friedman1,16,0.3358158860513957
friedman1,20,0.5097692269911467
friedman1,20,0.6330826323460421
friedman1,20,0.23788892832658248
friedman1,20,0.566351249280727
friedman1,20,0.4023843251539887
friedman1,20,0.5703978628945348
friedman1,20,0.4826456206382638
friedman1,20,0.4464441833367405
friedman1,20,0.603240589227387
friedman1,20,0.5823684462012879
friedman1,20,0.548412188921167
friedman1,20,0.5552303008871338
friedman1,20,0.5883372986004167
friedman1,20,0.4512899721255941
friedman1,20,0.7192404555045155
friedman1,20,0.5802188680025978
friedman1,20,0.49887987960626345
friedman1,20,0.5194026569181239
friedman1,20,0.5823265937567302
friedman1,20,0.28777519881496594
friedman1,20,0.4639160319795472
friedman1,20,0.5059266023714537
friedman1,20,0.5827527462847519
friedman1,20,0.7138747120048969
friedman1,20,0.6499646373626851
friedman1,20,0.536335167101952
friedman1,20,0.4868833582588319
friedman1,20,0.6530007251469809
friedman1,20,0.510566576231524
friedman1,20,0.5109982204062284
friedman1,20,0.44610614194970155
friedman1,20,0.6683593381723303
friedman1,20,0.6526498810540418
friedman1,20,0.45833304928049967
friedman1,20,0.5681430333216422
friedman1,20,0.5314088313879043
friedman1,20,0.6396527196937981
friedman1,20,0.6903238655161215
friedman1,20,0.5587115954188562
friedman1,20,0.5464024365594081
friedman1,20,0.6928469163790778
friedman1,20,0.7410428298619943
friedman1,20,0.6411346250083076
friedman1,20,0.5524659997591731
friedman1,20,0.48820871879263117
friedman1,20,0.4416078847063163
friedman1,20,0.6533089969091062
friedman1,20,0.5998970345784014
friedman1,20,0.602549223379039
friedman1,20,0.6597079020696801
friedman1,20,0.5487623202617238
friedman1,20,0.441437320092642
friedman1,20,0.5233636352645187
friedman1,20,0.6682444128049254
friedman1,20,0.5282133606164015
friedman1,20,0.5648053309792268
friedman1,20,0.6632644814046366
friedman1,20,0.6618632777725373
friedman1,20,0.510048941846845
friedman1,20,0.6762541080666896
friedman1,20,0.6688549904835104
friedman1,20,0.5461501942457712
friedman1,20,0.5364921441362639
friedman1,20,0.4377709280682234
friedman1,20,0.5025611833918558
friedman1,20,0.6896413176995301
friedman1,20,0.5404887560437543
friedman1,20,0.6853493901655144
friedman1,20,0.31407904810025244
friedman1,20,0.6088170441117562
friedman1,20,0.5199413314360812
friedman1,20,0.5446034649443376
friedman1,20,0.5676618296837168
friedman1,20,0.6970084299822532
friedman1,20,0.673169371534138
friedman1,20,0.6410674416572689
friedman1,20,0.5352696414479113
friedman1,20,0.46776707970625786
friedman1,20,0.5718980810755316
friedman1,20,0.5356091144165761
friedman1,20,0.6695835778303671
friedman1,20,0.31157052993391643
friedman1,20,0.4178938796945447
friedman1,20,0.6124343089541553
friedman1,20,0.574183969584378
friedman1,20,0.6336800531384942
friedman1,20,0.6618310827458251
friedman1,20,0.49077922575888855
friedman1,20,0.6637341961270764
friedman1,20,0.3742127185026247
friedman1,20,0.6706495987163863
friedman1,20,0.4381979356665494
friedman1,20,0.5779329786964925
friedman1,20,0.5593224127427516
friedman1,20,0.6156041990859722
friedman1,20,0.6655672021411836
friedman1,20,0.5691211484540537
friedman1,20,0.32231343984221283
friedman1,20,0.5482985154838206
friedman1,20,0.585023704663229
friedman1,24,0.19343982520439107
friedman1,24,0.28733433405104924
friedman1,24,0.546857534269839
friedman1,24,0.5951826538461207
friedman1,24,0.631595833635876
friedman1,24,0.6568749518638872
friedman1,24,0.4125877145733263
friedman1,24,0.5343603593128751
friedman1,24,0.4754783646813825
friedman1,24,0.5635034721928038
friedman1,24,0.6039436491227066
friedman1,24,0.6085238930810231
friedman1,24,0.520312502957323
friedman1,24,0.41721842731925307
friedman1,24,0.5775918597376897
friedman1,24,0.5044224297180229
friedman1,24,0.4473810386550816
friedman1,24,0.572127651096386
friedman1,24,0.5531861989299796
friedman1,24,0.6760955728094052
friedman1,24,0.4773538109056289
friedman1,24,0.6411266062871337
friedman1,24,0.5499254560745503
friedman1,24,0.5638463491881115
friedman1,24,0.425143172485019
friedman1,24,0.502686117626246
friedman1,24,0.6767106652486052
friedman1,24,0.6350799614179681
friedman1,24,0.6041143371111672
friedman1,24,0.5909871666435478
friedman1,24,0.5523767359950316
friedman1,24,0.45642464420938955
friedman1,24,0.425827448551896
friedman1,24,0.6494807681409206
friedman1,24,0.6997076964043998
friedman1,24,0.43571596256054446
friedman1,24,0.6480095169579014
friedman1,24,0.2264374879102805
friedman1,24,0.6395397725330567
friedman1,24,0.6794808797821554
friedman1,24,0.5746413719378138
friedman1,24,0.6199980620519685
friedman1,24,0.6731016811026171
friedman1,24,0.5232804750837995
friedman1,24,0.49020666061574913
friedman1,24,0.7043182019446204
friedman1,24,0.674281390205327
friedman1,24,0.6211886558991493
friedman1,24,0.5748681131900775
friedman1,24,0.5949793279714449
friedman1,24,0.6031304187562921
friedman1,24,0.5571387677873645
friedman1,24,0.6292582712046575
friedman1,24,0.5292893450537068
friedman1,24,0.49197532106601727
friedman1,24,0.5384273870012594
friedman1,24,0.4349803958643953
friedman1,24,0.7610321334739801
friedman1,24,0.4180701425327692
friedman1,24,0.5686770140588635
friedman1,24,0.6633847927959511
friedman1,24,0.6656655713087389
friedman1,24,0.5732994631028354
friedman1,24,0.6204565011098087
friedman1,24,0.3582071802335133
friedman1,24,0.5232429667424112
friedman1,24,0.5501381422475049
friedman1,24,0.5371056542697381
friedman1,24,0.5127830973960914
friedman1,24,0.3926681726613913
friedman1,24,0.5673274213489023
friedman1,24,0.5719995174386672
friedman1,24,0.3781316016037982
friedman1,24,0.5927499958365084
friedman1,24,0.6883819265173419
friedman1,24,0.6408445438928905
friedman1,24,0.5095710156595714
friedman1,24,0.6287928397872586
friedman1,24,0.6173441202212995
friedman1,24,0.7141257081729505
friedman1,24,0.5680802129834532
friedman1,24,0.6753102723729577
friedman1,24,0.41594591882742427
friedman1,24,0.609692094198206
friedman1,24,0.5935984351300537
friedman1,24,0.5641656733564563
friedman1,24,0.5049712288816046
friedman1,24,0.39056814936039086
friedman1,24,0.6146248048274137
friedman1,24,0.5035208743695423
friedman1,24,0.626240175738205
friedman1,24,0.6131266121263856
friedman1,24,0.48688907584052976
friedman1,24,0.4547914525609251
friedman1,24,0.5957391820355094
friedman1,24,0.5385580978739595
friedman1,24,0.3713660904654271
friedman1,24,0.6221133484799316
friedman1,24,0.6366693146785006
friedman1,24,0.6746384091383058
friedman1,28,0.6478363282616688
friedman1,28,0.38832387569968707
friedman1,28,0.6180569327542654
friedman1,28,0.47768190947437816
friedman1,28,0.4899463014714769
friedman1,28,0.6050382032879408
friedman1,28,0.5113820015968162
friedman1,28,0.6140244196430811
friedman1,28,0.5078331883449201
friedman1,28,0.49770469477700197
friedman1,28,0.46066890934730276
friedman1,28,0.5539683511079333
friedman1,28,0.5575436236409179
friedman1,28,0.5460526676777044
friedman1,28,0.45336040931280064
friedman1,28,0.6314227711648972
friedman1,28,0.5258230232516733
friedman1,28,0.48934063276463835
friedman1,28,0.5734905526776286
friedman1,28,0.5939057518306657
friedman1,28,0.28811997255197863
friedman1,28,0.5685835933197989
friedman1,28,0.6001036377089235
friedman1,28,0.6404443082427621
friedman1,28,0.6239178629377398
friedman1,28,0.5826701946810754
friedman1,28,0.6416347129266919
friedman1,28,0.5942419769699356
friedman1,28,0.6471174369852519
friedman1,28,0.6654793575671565
friedman1,28,0.3431848458123399
friedman1,28,0.5262188693055581
friedman1,28,0.6939397288437417
friedman1,28,0.12075002255840817
friedman1,28,0.5538363120853309
friedman1,28,0.5228192287417551
friedman1,28,0.6062986543052797
friedman1,28,0.47857657075356275
friedman1,28,0.5873266829444754
friedman1,28,0.6996393849357224
friedman1,28,0.5108571890127475
friedman1,28,0.5883445471024693
friedman1,28,0.578275163094577
friedman1,28,0.5854045179446652
friedman1,28,0.5464661403192158
friedman1,28,0.569836698540572
friedman1,28,0.5139482460407478
friedman1,28,0.47075970229929365
friedman1,28,0.5692637121313535
friedman1,28,0.6040546832894229
friedman1,28,0.6451050195494051
friedman1,28,0.24502214106897557
friedman1,28,0.5112258786770971
friedman1,28,0.5231873370751954
friedman1,28,0.5636646284423652
friedman1,28,0.6868248691783903
friedman1,28,0.5048713826803983
friedman1,28,0.5096923857219523
friedman1,28,0.5849784553284464
friedman1,28,0.4699602950096967
friedman1,28,0.545434094837951
friedman1,28,0.3820441627890575
friedman1,28,0.5758372776626273
friedman1,28,0.46876689367021795
friedman1,28,0.5974398038473449
friedman1,28,0.6678751932351252
friedman1,28,0.5705964184944953
friedman1,28,0.4286755588450043
friedman1,28,0.44805848468483467
friedman1,28,0.515169307387696
friedman1,28,0.5961700720155079
friedman1,28,0.46697247234268435
friedman1,28,0.6346411816266172
friedman1,28,0.6278459545351986
friedman1,28,0.35808113560085386
friedman1,28,0.4842393945324994
friedman1,28,0.5577771033918248
friedman1,28,0.636672911165064
friedman1,28,0.46113326735413773
friedman1,28,0.5051795285642215
friedman1,28,0.6063346972755188
friedman1,28,0.60183930186677
friedman1,28,0.4565205370913905
friedman1,28,0.5273757746233003
friedman1,28,0.47514459205979964
friedman1,28,0.6296462425347502
friedman1,28,0.5920189527363893
friedman1,28,0.6507490426401815
friedman1,28,0.6754028766158904
friedman1,28,0.4997905827881973
friedman1,28,0.6362259772593097
friedman1,28,0.6649632598360081
friedman1,28,0.5793772819169973
friedman1,28,0.5265745578547874
friedman1,28,0.6544696282786902
friedman1,28,0.5192963710498967
friedman1,28,0.46627232021958864
friedman1,28,0.593776271556832
friedman1,28,0.6183497646560863
friedman1,28,0.4818770835776597
friedman1,30,0.6232826028622559
friedman1,30,0.5149928359738863
friedman1,30,0.5460400695492034
friedman1,30,0.5661582517137662
friedman1,30,0.7219089241751603
friedman1,30,0.5713575174520776
friedman1,30,0.3576769102993945
friedman1,30,0.6054292980815836
friedman1,30,0.578639757435223
friedman1,30,0.6051954362196454
friedman1,30,0.6043978535100605
friedman1,30,0.5648287296145325
friedman1,30,0.4815920461811759
friedman1,30,0.5654439712906982
friedman1,30,0.5778052294251759
friedman1,30,0.5294212008196364
friedman1,30,0.7046055224894548
friedman1,30,0.35789578041435477
friedman1,30,0.6896385247257688
friedman1,30,0.4798923500969553
friedman1,30,0.49537108080842696
friedman1,30,0.6154711267489239
friedman1,30,0.5219925907891901
friedman1,30,0.3856228782386685
friedman1,30,0.7104816094967852
friedman1,30,0.632257813627968
friedman1,30,0.5655108670979038
friedman1,30,0.4613252472965085
friedman1,30,0.4748028217228466
friedman1,30,0.2961273853765686
friedman1,30,0.5024196916506904
friedman1,30,0.536299762905472
friedman1,30,0.5975880662567122
friedman1,30,0.5113158370643129
friedman1,30,0.6125382423197305
friedman1,30,0.4642616126703625
friedman1,30,0.532042838908829
friedman1,30,0.6572720968732194
friedman1,30,0.3949060268379302
friedman1,30,0.5801181566980239
friedman1,30,0.5424098728404022
friedman1,30,0.6705304630526667
friedman1,30,0.5369596365517764
friedman1,30,0.6281818350846935
friedman1,30,0.521626622955567
friedman1,30,0.17961026650458378
friedman1,30,0.6168741596649389
friedman1,30,0.5282099802279856
friedman1,30,0.5223067942118889
friedman1,30,0.5261347916043115
friedman1,30,0.5621901024818983
friedman1,30,0.5768730075780661
friedman1,30,0.43782878053316765
friedman1,30,0.3989968863385942
friedman1,30,0.5569892037879084
friedman1,30,0.5343067319941277
friedman1,30,0.5949211070246232
friedman1,30,0.4353127451294093
friedman1,30,0.5042148203809422
friedman1,30,0.6740694542023917
friedman1,30,0.3943517090279032
friedman1,30,0.5156902797311141
friedman1,30,0.6077191257110786
friedman1,30,0.6076604578437945
friedman1,30,0.4374640232735103
friedman1,30,0.6124781287890492
friedman1,30,0.611444059455539
friedman1,30,0.6917191632309296
friedman1,30,0.5556047268240072
friedman1,30,0.5121294939953647
friedman1,30,0.5499520155494804
friedman1,30,0.4630325216165191
friedman1,30,0.5925761451174513
friedman1,30,0.4105629231760817
friedman1,30,0.6013927664901502
friedman1,30,0.47584954151520575
