task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,heart,1,HS (CART),AUC,7,8,100.0,0.89925,0.8315000000000001,0.00016832351684570312,0.00011396408081054688,0.00016865000361576676,0.0001142999972216785,0.015566110610961914,0.015566610003588721
classification,heart,1,DT,AUC,11,12,None,0.9490625,0.7394999999999999,0.0003635883331298828,0.00011420249938964844,0.00036361999809741974,0.00011456999345682561,,
classification,heart,1,HS (CART),AUC,11,12,100.0,0.9145625,0.8307500000000001,0.0002110004425048828,0.00011301040649414062,0.00021143000049050897,0.00011346999963279814,0.01670551300048828,0.016700189997209236
classification,heart,1,DT,AUC,14,15,None,0.9619375,0.7507499999999999,0.0003809928894042969,0.00011420249938964844,0.00038080000376794487,0.00011452999024186283,,
classification,heart,1,HS (CART),AUC,14,15,50.0,0.9404375,0.8452500000000001,0.00024890899658203125,0.00011444091796875,0.00024932000087574124,0.00011480999819468707,0.017437219619750977,0.017437260001315735
classification,heart,1,DT,AUC,19,20,None,0.9801875,0.66025,0.00041222572326660156,0.00016617774963378906,0.0004127099964534864,0.0001665699965087697,,
classification,heart,1,HS (CART),AUC,19,20,100.0,0.9451875000000001,0.8402499999999999,0.00030612945556640625,0.00011587142944335938,0.0003064699994865805,0.00011607000487856567,0.018662691116333008,0.018653460007044487
classification,heart,1,DT,AUC,23,24,None,0.994375,0.7370000000000001,0.0004138946533203125,0.00011587142944335938,0.00041382999916095287,0.00011634999827947468,,
classification,heart,1,HS (CART),AUC,23,24,100.0,0.9604999999999999,0.843,0.0003523826599121094,0.00011587142944335938,0.00035291000676807016,0.0001163300039479509,0.01902461051940918,0.019024780005565844
classification,heart,1,DT,AUC,27,28,None,0.9968125,0.7507499999999999,0.0004189014434814453,0.00011754035949707031,0.0004189300088910386,0.00011773999722208828,,
classification,heart,1,HS (CART),AUC,27,28,10.0,0.9920625,0.85975,0.0004031658172607422,0.00011682510375976562,0.00040350000199396163,0.00011743999493774027,0.01901555061340332,0.019015790006960742
classification,heart,1,DT,AUC,29,30,None,0.9975625,0.7435,0.00041985511779785156,0.00011682510375976562,0.00041969999438151717,0.00011709998943842947,,
classification,heart,1,HS (CART),AUC,29,30,100.0,0.9646875,0.84725,0.00042724609375,0.00011706352233886719,0.0004274900129530579,0.00011742999777197838,0.019550800323486328,0.01968129001033958
classification,heart,1,DT,AUC,31,32,None,0.999875,0.7725000000000001,0.0004241466522216797,0.00011754035949707031,0.00042427000880707055,0.00011771000572480261,,
classification,heart,1,HS (CART),AUC,31,32,10.0,0.99775,0.867,0.00045299530029296875,0.00011801719665527344,0.00045355000474955887,0.00011841999366879463,0.019039154052734375,0.019039810009417124
classification,heart,2,DT,AUC,1,2,None,0.79625,0.6649999999999999,0.0002579689025878906,0.00011038780212402344,0.000258229993050918,0.00011062000703532249,,
