dataset,n_leaves,score
heart,20,0.825
heart,20,0.8065476190476191
heart,24,0.7620779220779221
heart,24,0.8114878542510122
heart,24,0.6963663514186162
heart,24,0.8503086419753086
heart,24,0.8518518518518519
heart,24,0.8359759431383269
heart,24,0.8245395719263315
heart,24,0.8492063492063493
heart,24,0.8446988551518169
heart,24,0.8268849206349207
heart,24,0.8355555555555556
heart,24,0.7498762988619495
heart,24,0.8981924508240298
heart,24,0.7376623376623377
heart,24,0.8037500000000001
heart,24,0.8300395256916997
heart,24,0.7549019607843137
heart,24,0.8284412955465588
heart,24,0.8474702380952382
heart,24,0.8522727272727274
heart,24,0.7888386123680241
heart,24,0.8145843703334992
heart,24,0.7543209876543211
heart,24,0.7737499999999999
heart,24,0.8700592885375493
heart,24,0.8491704374057315
heart,24,0.8587455379908211
heart,24,0.7722077922077921
heart,24,0.8035619351408825
heart,24,0.841765873015873
heart,24,0.763640873015873
heart,24,0.8067500000000001
heart,24,0.8494433198380567
heart,24,0.8493320138545275
heart,24,0.7787698412698413
heart,24,0.7971301335972292
heart,24,0.7555998008959681
heart,24,0.78675
heart,24,0.8159138655462185
heart,24,0.8487103174603174
heart,24,0.8851214574898785
heart,24,0.8337456704601682
heart,24,0.7998994469582705
heart,24,0.8615890688259109
heart,24,0.8317687747035573
heart,24,0.8539915966386554
heart,24,0.8263339920948616
heart,24,0.8355000000000001
heart,24,0.8231225296442688
heart,24,0.8525482434438396
heart,24,0.8011133603238867
heart,24,0.8228599703117269
heart,24,0.6942857142857144
heart,24,0.8112599206349208
heart,24,0.8670980587356895
heart,24,0.7950102880658435
heart,24,0.8818181818181818
heart,24,0.7563025210084033
heart,24,0.828373015873016
heart,24,0.8081983805668016
heart,24,0.814484126984127
heart,24,0.8365575396825398
heart,24,0.84
heart,24,0.8092885375494071
heart,24,0.8285573122529645
heart,24,0.7929242949035131
heart,24,0.8580465587044535
heart,24,0.8484162895927602
heart,24,0.7675324675324675
heart,24,0.7705853174603174
heart,24,0.8964659034345446
heart,24,0.819078947368421
heart,24,0.8122427983539094
heart,24,0.7320261437908497
heart,24,0.820899209486166
heart,24,0.827012987012987
heart,24,0.8477366255144032
heart,24,0.8038194444444444
heart,24,0.7521367521367521
heart,24,0.8385185185185184
heart,24,0.8362854251012146
heart,24,0.8128395061728395
heart,24,0.83399209486166
heart,24,0.7280040221216693
heart,24,0.8225485316077651
heart,24,0.8194805194805195
heart,24,0.8836032388663967
heart,24,0.7745879851143009
heart,24,0.8067956349206349
heart,24,0.7723899059871351
heart,24,0.8184599694033656
heart,24,0.8238143804181539
heart,24,0.7710020242914981
heart,24,0.8301886792452831
heart,24,0.8256448412698412
heart,24,0.8633648581383773
heart,24,0.9051113360323886
heart,24,0.7497519841269842
heart,24,0.8335802469135802
heart,24,0.858695652173913
heart,28,0.7586805555555556
heart,28,0.7456704601682336
heart,28,0.8840219014435042
heart,28,0.76275
heart,28,0.8445581896551724
heart,28,0.8387345679012346
heart,28,0.8601778656126482
heart,28,0.89825
heart,28,0.7601214574898785
heart,28,0.8560493827160494
heart,28,0.8346624136097821
heart,28,0.8049999999999999
heart,28,0.8149430974764968
heart,28,0.77875
heart,28,0.8168016194331984
heart,28,0.7858297413793103
heart,28,0.8643549209586945
heart,28,0.7795374560080441
heart,28,0.8688888888888889
heart,28,0.828125
heart,28,0.8658536585365854
heart,28,0.8087044534412955
heart,28,0.828151498021481
heart,28,0.8419117647058825
heart,28,0.7521154803384769
heart,28,0.7457837301587301
heart,28,0.9040178571428572
heart,28,0.8438961038961039
heart,28,0.7741217219198416
heart,28,0.8315217391304348
heart,28,0.8563988095238095
heart,28,0.8516063233044366
heart,28,0.7105654761904763
heart,28,0.8246047430830039
heart,28,0.8448616600790515
heart,28,0.849016480595428
heart,28,0.8266666666666667
heart,28,0.8435
heart,28,0.819078947368421
heart,28,0.8607853136155024
heart,28,0.8712500000000001
heart,28,0.8179119247897081
heart,28,0.8387345679012345
heart,28,0.8310242454230579
heart,28,0.8155555555555556
heart,28,0.7582879762493815
heart,28,0.8363970588235293
heart,28,0.8069331983805668
heart,28,0.82525
heart,28,0.859
heart,28,0.7692687747035574
heart,28,0.8056680161943319
heart,28,0.8122499999999999
heart,28,0.8040573973280554
heart,28,0.8614881850175967
heart,28,0.8119855967078189
heart,28,0.8031674208144797
heart,28,0.8148051948051949
heart,28,0.7466666666666666
heart,28,0.7730654761904762
heart,28,0.8811830698623151
heart,28,0.7914979757085021
heart,28,0.8467078189300412
heart,28,0.8320158102766799
heart,28,0.9180672268907564
heart,28,0.8229629629629629
heart,28,0.8678075396825397
heart,28,0.7828557312252964
heart,28,0.8601778656126482
heart,28,0.8112648221343874
heart,28,0.8501234567901235
heart,28,0.8038825286212046
heart,28,0.81483325037332
heart,28,0.7960526315789473
heart,28,0.7701298701298702
heart,28,0.807806324110672
heart,28,0.8567901234567902
heart,28,0.83975
heart,28,0.8522500000000001
heart,28,0.8218623481781376
heart,28,0.8106995884773662
heart,28,0.8503314635390107
heart,28,0.8598178137651822
heart,28,0.8630952380952381
heart,28,0.7663043478260869
heart,28,0.8115978098556496
heart,28,0.8790485829959515
heart,28,0.8819479857215705
heart,28,0.74825
heart,28,0.7894606630380999
heart,28,0.8411561264822134
heart,28,0.7676653476540418
heart,28,0.8184523809523809
heart,28,0.8806731259561449
heart,28,0.7902028698664028
heart,28,0.8058035714285715
heart,28,0.804594861660079
heart,28,0.7962774094849567
heart,28,0.8545274616526473
heart,28,0.8646709549727858
heart,30,0.89213260761999
heart,30,0.8837499999999999
heart,30,0.8028203859475507
heart,30,0.8484162895927603
heart,30,0.8315329218106995
heart,30,0.7676767676767677
heart,30,0.7811213991769548
heart,30,0.8783783783783785
heart,30,0.8574604743083004
heart,30,0.8003982080637133
heart,30,0.8415
heart,30,0.9073886639676114
heart,30,0.8275606135576448
heart,30,0.913887506222001
heart,30,0.78025
heart,30,0.8345
heart,30,0.8400735294117646
heart,30,0.79832995951417
heart,30,0.7644059153493117
heart,30,0.8365
heart,30,0.8433886375062845
heart,30,0.8231275303643725
heart,30,0.857390873015873
heart,30,0.8828557063851182
heart,30,0.8187003968253967
heart,30,0.8206845238095238
heart,30,0.818426724137931
heart,30,0.7725694444444444
heart,30,0.8293650793650793
heart,30,0.820405138339921
heart,30,0.794890873015873
heart,30,0.7545769421078674
heart,30,0.7446808510638299
heart,30,0.764957264957265
heart,30,0.8457419683834778
heart,30,0.8411561264822135
heart,30,0.7195581896551724
heart,30,0.8168242906918864
heart,30,0.8494999999999999
heart,30,0.8620951417004048
heart,30,0.7751113310242453
heart,30,0.765376984126984
heart,30,0.8211805555555555
heart,30,0.7889384920634921
heart,30,0.8899059871350816
heart,30,0.8224348750664541
heart,30,0.8139880952380953
heart,30,0.8473527956457199
heart,30,0.796875
heart,30,0.9115021008403362
heart,30,0.8524141363862618
heart,30,0.8658088235294117
heart,30,0.8852626211116776
heart,30,0.7857142857142857
heart,30,0.8363636363636364
heart,30,0.8401679841897234
heart,30,0.8205574912891986
heart,30,0.8145
heart,30,0.8127470355731226
heart,30,0.7689262741217218
heart,30,0.8273809523809523
heart,30,0.8278029160382101
heart,30,0.833829365079365
heart,30,0.8284412955465588
heart,30,0.8495665476797551
heart,30,0.812
heart,30,0.8473320158102766
heart,30,0.8379515091538842
heart,30,0.8292682926829269
heart,30,0.7827808015833746
heart,30,0.8133399701343952
heart,30,0.8162499999999999
heart,30,0.8484848484848485
heart,30,0.7789945246391239
heart,30,0.8243927125506072
heart,30,0.8145576131687243
heart,30,0.8681481481481482
heart,30,0.8275691699604744
heart,30,0.7906746031746033
heart,30,0.8635900050994392
heart,30,0.8545
heart,30,0.8368179500254973
heart,30,0.8040573973280554
heart,30,0.8153246753246752
heart,30,0.8745454545454546
heart,30,0.8541562966650076
heart,30,0.7953246753246753
heart,30,0.8410493827160495
heart,30,0.8541560428352881
heart,30,0.8159584980237155
heart,30,0.8234999999999999
heart,30,0.898561507936508
heart,30,0.8498268184067295
heart,30,0.8335905349794239
heart,30,0.833755060728745
heart,30,0.7679738562091503
heart,30,0.855517070757051
heart,30,0.8100458949515554
heart,30,0.7978723404255319
heart,30,0.7807366849178696
heart,32,0.813953488372093
heart,32,0.8195
heart,32,0.8312085670576237
heart,32,0.8335000000000001
heart,32,0.85775
heart,32,0.7723100458949517
heart,32,0.7409979423868314
heart,32,0.7855603448275862
heart,32,0.8208063713290193
heart,32,0.8481781376518218
heart,32,0.8683035714285714
heart,32,0.8447499999999999
heart,32,0.8951014349332014
heart,32,0.888641975308642
heart,32,0.7851851851851852
heart,32,0.8433766233766233
heart,32,0.8574962889658585
heart,32,0.8193963384463137
heart,32,0.7853192559074912
heart,32,0.8683950617283951
heart,32,0.8527327935222673
heart,32,0.9189723320158103
heart,32,0.7667994026879044
heart,32,0.8241567460317462
heart,32,0.7187655550024888
heart,32,0.76575
heart,32,0.8621541501976285
heart,32,0.8598251028806583
heart,32,0.8345232024477309
heart,32,0.8574660633484164
heart,32,0.8947628458498023
heart,32,0.811740890688259
heart,32,0.8212646608873024
heart,32,0.9136904761904762
heart,32,0.8381989114299851
heart,32,0.7749999999999999
heart,32,0.7679655870445344
heart,32,0.852
heart,32,0.8493827160493828
heart,32,0.7575757575757576
heart,32,0.7516573176950536
heart,32,0.8107638888888888
heart,32,0.8295171727227477
heart,32,0.8616600790513833
heart,32,0.8482142857142856
heart,32,0.822
heart,32,0.8907563025210085
heart,32,0.8675889328063241
heart,32,0.8280632411067195
heart,32,0.79175
heart,32,0.815257841573631
heart,32,0.7966269841269842
heart,32,0.8701234567901235
heart,32,0.7495
heart,32,0.8499999999999999
heart,32,0.8045267489711935
heart,32,0.88763197586727
heart,32,0.8714285714285714
heart,32,0.8441558441558441
heart,32,0.8206845238095238
heart,32,0.8293506493506493
heart,32,0.7643849206349207
heart,32,0.836111111111111
heart,32,0.790443006470881
heart,32,0.8283730158730158
heart,32,0.8372324539571926
heart,32,0.853901070882203
heart,32,0.8508771929824561
heart,32,0.84
heart,32,0.7903469079939669
heart,32,0.8045634920634921
heart,32,0.8394723743155799
heart,32,0.7875816993464053
heart,32,0.8222845486996431
heart,32,0.8069135802469136
heart,32,0.8318250377073907
heart,32,0.7926829268292683
heart,32,0.8474264705882353
heart,32,0.7409876543209877
heart,32,0.780979092299847
heart,32,0.8421442687747036
heart,32,0.8032407407407407
heart,32,0.8742559523809523
heart,32,0.841961174713788
heart,32,0.8099696356275304
heart,32,0.8563988095238095
heart,32,0.7733134920634921
heart,32,0.8360530341662417
heart,32,0.7934295669487308
heart,32,0.8793016194331984
heart,32,0.7835230084116773
heart,32,0.8145242914979756
heart,32,0.8476890756302521
heart,32,0.73175
heart,32,0.9036239495798319
heart,32,0.8960493827160494
heart,32,0.7370113805047006
heart,32,0.8500000000000001
heart,32,0.8028870084619213
heart,32,0.8666501731815932
breast_cancer,2,0.6540178571428572
breast_cancer,2,0.7303921568627451
breast_cancer,2,0.6290322580645162
breast_cancer,2,0.7016317016317016
breast_cancer,2,0.6659959758551308
breast_cancer,2,0.6370967741935483
breast_cancer,2,0.6195134849286092
breast_cancer,2,0.5698005698005697
breast_cancer,2,0.6592592592592593
breast_cancer,2,0.6013986013986014
breast_cancer,2,0.6529017857142857
breast_cancer,2,0.6195949644225506
breast_cancer,2,0.628494623655914
breast_cancer,2,0.6322843822843822
breast_cancer,2,0.6587221095334685
breast_cancer,2,0.7168164992067688
breast_cancer,2,0.6474358974358975
breast_cancer,2,0.6825980392156861
breast_cancer,2,0.6954545454545454
